score,lg_sf_pred,lg_sf_heur,lg_sf_real
61.241,-39.856,-42.317,-37.630
61.241,-39.856,-42.318,-37.631
61.242,-39.856,-42.318,-37.633
61.242,-39.857,-42.319,-37.634
61.245,-39.860,-42.322,-37.635
61.247,-39.862,-42.325,-37.636
61.249,-39.864,-42.328,-37.637
61.251,-39.866,-42.330,-37.638
61.252,-39.867,-42.331,-37.639
61.252,-39.867,-42.332,-37.640
61.254,-39.869,-42.334,-37.641
61.254,-39.869,-42.334,-37.642
61.254,-39.869,-42.334,-37.644
61.255,-39.870,-42.335,-37.645
61.256,-39.871,-42.336,-37.646
61.256,-39.872,-42.337,-37.647
61.257,-39.872,-42.338,-37.648
61.265,-39.880,-42.348,-37.649
61.267,-39.883,-42.351,-37.650
61.269,-39.884,-42.353,-37.651
61.274,-39.889,-42.359,-37.652
61.274,-39.890,-42.360,-37.653
61.275,-39.891,-42.360,-37.655
61.277,-39.893,-42.363,-37.656
61.279,-39.895,-42.366,-37.657
61.281,-39.897,-42.368,-37.658
61.281,-39.897,-42.368,-37.659
61.283,-39.899,-42.371,-37.660
61.283,-39.899,-42.371,-37.661
61.284,-39.900,-42.372,-37.662
61.285,-39.901,-42.373,-37.663
61.287,-39.903,-42.375,-37.665
61.287,-39.903,-42.375,-37.666
61.288,-39.904,-42.377,-37.667
61.290,-39.907,-42.380,-37.668
61.291,-39.908,-42.381,-37.669
61.292,-39.908,-42.382,-37.670
61.292,-39.909,-42.382,-37.671
61.294,-39.910,-42.384,-37.672
61.294,-39.911,-42.385,-37.674
61.298,-39.914,-42.389,-37.675
61.305,-39.921,-42.398,-37.676
61.306,-39.922,-42.399,-37.677
61.306,-39.923,-42.400,-37.678
61.306,-39.923,-42.400,-37.679
61.307,-39.924,-42.401,-37.680
61.307,-39.924,-42.402,-37.681
61.310,-39.927,-42.405,-37.683
61.313,-39.930,-42.409,-37.684
61.316,-39.933,-42.413,-37.685
61.316,-39.933,-42.413,-37.686
61.319,-39.936,-42.416,-37.687
61.320,-39.937,-42.418,-37.688
61.320,-39.937,-42.418,-37.689
61.321,-39.938,-42.419,-37.691
61.323,-39.940,-42.422,-37.692
61.326,-39.944,-42.426,-37.693
61.327,-39.944,-42.426,-37.694
61.327,-39.944,-42.426,-37.695
61.328,-39.945,-42.427,-37.696
61.328,-39.946,-42.428,-37.697
61.330,-39.948,-42.431,-37.699
61.334,-39.951,-42.435,-37.700
61.336,-39.953,-42.438,-37.701
61.337,-39.955,-42.439,-37.702
61.338,-39.955,-42.440,-37.703
61.339,-39.957,-42.442,-37.704
61.340,-39.958,-42.443,-37.705
61.340,-39.958,-42.443,-37.707
61.341,-39.958,-42.444,-37.708
61.342,-39.960,-42.446,-37.709
61.343,-39.961,-42.446,-37.710
61.343,-39.961,-42.447,-37.711
61.344,-39.962,-42.449,-37.712
61.344,-39.962,-42.449,-37.713
61.346,-39.964,-42.450,-37.715
61.348,-39.966,-42.453,-37.716
61.348,-39.966,-42.453,-37.717
61.349,-39.967,-42.455,-37.718
61.352,-39.970,-42.458,-37.719
61.352,-39.970,-42.459,-37.720
61.355,-39.973,-42.462,-37.722
61.357,-39.975,-42.464,-37.723
61.358,-39.976,-42.465,-37.724
61.360,-39.978,-42.468,-37.725
61.360,-39.979,-42.469,-37.726
61.364,-39.982,-42.473,-37.727
61.364,-39.983,-42.474,-37.729
61.366,-39.984,-42.476,-37.730
61.367,-39.985,-42.477,-37.731
61.369,-39.987,-42.479,-37.732
61.371,-39.989,-42.482,-37.733
61.373,-39.992,-42.485,-37.734
61.374,-39.993,-42.487,-37.736
61.375,-39.994,-42.487,-37.737
61.375,-39.994,-42.487,-37.738
61.378,-39.997,-42.491,-37.739
61.381,-40.000,-42.495,-37.740
61.381,-40.000,-42.496,-37.741
61.383,-40.002,-42.498,-37.743
61.385,-40.004,-42.499,-37.744
61.389,-40.009,-42.506,-37.745
61.390,-40.009,-42.506,-37.746
61.391,-40.010,-42.507,-37.747
61.395,-40.015,-42.513,-37.749
61.397,-40.016,-42.515,-37.750
61.401,-40.021,-42.521,-37.751
61.403,-40.023,-42.523,-37.752
61.404,-40.024,-42.524,-37.753
61.405,-40.025,-42.526,-37.754
61.406,-40.026,-42.527,-37.756
61.407,-40.026,-42.528,-37.757
61.407,-40.027,-42.529,-37.758
61.412,-40.032,-42.534,-37.759
61.412,-40.032,-42.535,-37.760
61.413,-40.033,-42.536,-37.762
61.414,-40.034,-42.537,-37.763
61.414,-40.034,-42.537,-37.764
61.415,-40.035,-42.538,-37.765
61.415,-40.035,-42.538,-37.766
61.419,-40.040,-42.544,-37.768
61.420,-40.040,-42.545,-37.769
61.421,-40.042,-42.546,-37.770
61.422,-40.042,-42.547,-37.771
61.423,-40.043,-42.548,-37.772
61.423,-40.044,-42.549,-37.774
61.424,-40.044,-42.549,-37.775
61.426,-40.046,-42.552,-37.776
61.429,-40.049,-42.556,-37.777
61.432,-40.053,-42.560,-37.778
61.433,-40.053,-42.561,-37.780
61.444,-40.064,-42.575,-37.781
61.444,-40.065,-42.575,-37.782
61.445,-40.066,-42.577,-37.783
61.445,-40.066,-42.577,-37.784
61.447,-40.068,-42.579,-37.786
61.448,-40.069,-42.581,-37.787
61.448,-40.069,-42.581,-37.788
61.452,-40.073,-42.585,-37.789
61.456,-40.077,-42.591,-37.791
61.462,-40.083,-42.598,-37.792
61.466,-40.087,-42.603,-37.793
61.467,-40.088,-42.604,-37.794
61.467,-40.089,-42.605,-37.795
61.469,-40.090,-42.607,-37.797
61.469,-40.091,-42.607,-37.798
61.471,-40.092,-42.609,-37.799
61.472,-40.093,-42.610,-37.800
61.477,-40.099,-42.617,-37.802
61.478,-40.100,-42.618,-37.803
61.481,-40.103,-42.622,-37.804
61.482,-40.104,-42.623,-37.805
61.482,-40.104,-42.623,-37.806
61.484,-40.106,-42.626,-37.808
61.484,-40.106,-42.626,-37.809
61.485,-40.107,-42.627,-37.810
61.486,-40.107,-42.628,-37.811
61.486,-40.108,-42.629,-37.813
61.486,-40.108,-42.629,-37.814
61.490,-40.112,-42.634,-37.815
61.493,-40.115,-42.637,-37.816
61.494,-40.116,-42.639,-37.818
61.496,-40.118,-42.641,-37.819
61.498,-40.120,-42.644,-37.820
61.499,-40.121,-42.644,-37.821
61.499,-40.121,-42.645,-37.823
61.503,-40.125,-42.650,-37.824
61.510,-40.133,-42.659,-37.825
61.512,-40.135,-42.662,-37.826
61.513,-40.135,-42.662,-37.828
61.514,-40.136,-42.663,-37.829
61.516,-40.138,-42.666,-37.830
61.521,-40.144,-42.673,-37.831
61.523,-40.146,-42.675,-37.833
61.523,-40.146,-42.676,-37.834
61.524,-40.147,-42.677,-37.835
61.527,-40.149,-42.680,-37.836
61.529,-40.152,-42.684,-37.838
61.530,-40.153,-42.684,-37.839
61.532,-40.155,-42.687,-37.840
61.534,-40.157,-42.690,-37.841
61.538,-40.161,-42.694,-37.843
61.539,-40.162,-42.696,-37.844
61.540,-40.163,-42.697,-37.845
61.541,-40.164,-42.699,-37.846
61.542,-40.165,-42.699,-37.848
61.542,-40.166,-42.700,-37.849
61.544,-40.167,-42.702,-37.850
61.547,-40.170,-42.706,-37.852
61.547,-40.171,-42.707,-37.853
61.547,-40.171,-42.707,-37.854
61.548,-40.171,-42.708,-37.855
61.550,-40.173,-42.710,-37.857
61.550,-40.174,-42.710,-37.858
61.551,-40.174,-42.711,-37.859
61.558,-40.181,-42.720,-37.860
61.559,-40.183,-42.722,-37.862
61.559,-40.183,-42.722,-37.863
61.561,-40.184,-42.724,-37.864
61.562,-40.185,-42.725,-37.866
61.562,-40.186,-42.725,-37.867
61.565,-40.188,-42.729,-37.868
61.565,-40.188,-42.729,-37.869
61.566,-40.190,-42.731,-37.871
61.569,-40.193,-42.734,-37.872
61.569,-40.193,-42.735,-37.873
61.571,-40.194,-42.736,-37.875
61.572,-40.196,-42.738,-37.876
61.574,-40.197,-42.740,-37.877
61.576,-40.199,-42.743,-37.878
61.577,-40.201,-42.745,-37.880
61.577,-40.201,-42.745,-37.881
61.582,-40.206,-42.751,-37.882
61.583,-40.207,-42.752,-37.884
61.585,-40.208,-42.754,-37.885
61.585,-40.209,-42.755,-37.886
61.585,-40.209,-42.755,-37.888
61.587,-40.211,-42.758,-37.889
61.588,-40.212,-42.758,-37.890
61.590,-40.214,-42.761,-37.891
61.591,-40.215,-42.762,-37.893
61.592,-40.216,-42.763,-37.894
61.594,-40.219,-42.767,-37.895
61.594,-40.219,-42.767,-37.897
61.595,-40.219,-42.767,-37.898
61.601,-40.226,-42.775,-37.899
61.603,-40.227,-42.777,-37.901
61.603,-40.228,-42.778,-37.902
61.606,-40.230,-42.781,-37.903
61.606,-40.230,-42.781,-37.905
61.606,-40.230,-42.781,-37.906
61.607,-40.231,-42.783,-37.907
61.608,-40.233,-42.784,-37.909
61.609,-40.233,-42.785,-37.910
61.612,-40.237,-42.789,-37.911
61.614,-40.238,-42.791,-37.913
61.614,-40.239,-42.792,-37.914
61.615,-40.240,-42.793,-37.915
61.617,-40.241,-42.795,-37.917
61.620,-40.245,-42.800,-37.918
61.628,-40.253,-42.810,-37.919
61.629,-40.253,-42.810,-37.921
61.630,-40.255,-42.812,-37.922
61.630,-40.255,-42.812,-37.923
61.636,-40.260,-42.819,-37.925
61.636,-40.261,-42.820,-37.926
61.637,-40.262,-42.820,-37.927
61.640,-40.265,-42.824,-37.929
61.640,-40.265,-42.825,-37.930
61.641,-40.266,-42.826,-37.931
61.644,-40.269,-42.829,-37.933
61.647,-40.272,-42.833,-37.934
61.647,-40.272,-42.834,-37.935
61.651,-40.276,-42.838,-37.937
61.651,-40.277,-42.839,-37.938
61.652,-40.277,-42.840,-37.939
61.653,-40.278,-42.841,-37.941
61.657,-40.283,-42.847,-37.942
61.660,-40.285,-42.850,-37.943
61.663,-40.288,-42.854,-37.945
61.664,-40.289,-42.855,-37.946
61.664,-40.289,-42.855,-37.947
61.665,-40.291,-42.857,-37.949
61.667,-40.293,-42.860,-37.950
61.671,-40.296,-42.864,-37.952
61.672,-40.297,-42.865,-37.953
61.675,-40.301,-42.869,-37.954
61.677,-40.303,-42.872,-37.956
61.680,-40.306,-42.876,-37.957
61.681,-40.307,-42.877,-37.958
61.683,-40.309,-42.880,-37.960
61.684,-40.309,-42.880,-37.961
61.684,-40.310,-42.881,-37.962
61.690,-40.316,-42.889,-37.964
61.692,-40.318,-42.891,-37.965
61.693,-40.319,-42.893,-37.967
61.694,-40.320,-42.893,-37.968
61.696,-40.322,-42.896,-37.969
61.697,-40.323,-42.898,-37.971
61.701,-40.327,-42.902,-37.972
61.704,-40.330,-42.906,-37.973
61.705,-40.331,-42.908,-37.975
61.707,-40.333,-42.910,-37.976
61.707,-40.333,-42.910,-37.978
61.708,-40.334,-42.911,-37.979
61.711,-40.337,-42.915,-37.980
61.711,-40.337,-42.915,-37.982
61.712,-40.338,-42.916,-37.983
61.712,-40.338,-42.917,-37.985
61.713,-40.339,-42.918,-37.986
61.715,-40.341,-42.920,-37.987
61.717,-40.343,-42.922,-37.989
61.717,-40.343,-42.922,-37.990
61.720,-40.346,-42.927,-37.992
61.721,-40.348,-42.928,-37.993
61.724,-40.351,-42.932,-37.994
61.732,-40.359,-42.943,-37.996
61.737,-40.363,-42.948,-37.997
61.737,-40.364,-42.949,-37.999
61.739,-40.365,-42.950,-38.000
61.739,-40.365,-42.951,-38.001
61.739,-40.366,-42.951,-38.003
61.739,-40.366,-42.952,-38.004
61.740,-40.366,-42.952,-38.006
61.740,-40.367,-42.952,-38.007
61.743,-40.369,-42.956,-38.008
61.745,-40.372,-42.959,-38.010
61.747,-40.373,-42.961,-38.011
61.748,-40.374,-42.962,-38.013
61.750,-40.377,-42.965,-38.014
61.751,-40.377,-42.966,-38.016
61.751,-40.377,-42.966,-38.017
61.753,-40.379,-42.968,-38.018
61.754,-40.381,-42.970,-38.020
61.757,-40.384,-42.974,-38.021
61.758,-40.385,-42.975,-38.023
61.759,-40.386,-42.977,-38.024
61.760,-40.387,-42.978,-38.026
61.761,-40.388,-42.979,-38.027
61.763,-40.389,-42.981,-38.028
61.764,-40.390,-42.983,-38.030
61.765,-40.392,-42.984,-38.031
61.766,-40.393,-42.986,-38.033
61.768,-40.395,-42.989,-38.034
61.769,-40.396,-42.990,-38.036
61.770,-40.397,-42.991,-38.037
61.771,-40.397,-42.991,-38.039
61.774,-40.401,-42.995,-38.040
61.775,-40.402,-42.997,-38.041
61.775,-40.402,-42.997,-38.043
61.777,-40.404,-42.999,-38.044
61.777,-40.404,-43.000,-38.046
61.778,-40.405,-43.000,-38.047
61.782,-40.409,-43.006,-38.049
61.784,-40.411,-43.008,-38.050
61.785,-40.412,-43.009,-38.052
61.785,-40.412,-43.009,-38.053
61.788,-40.415,-43.014,-38.055
61.789,-40.416,-43.015,-38.056
61.791,-40.418,-43.017,-38.057
61.791,-40.418,-43.018,-38.059
61.796,-40.423,-43.024,-38.060
61.797,-40.424,-43.025,-38.062
61.799,-40.426,-43.027,-38.063
61.799,-40.426,-43.028,-38.065
61.801,-40.428,-43.030,-38.066
61.802,-40.429,-43.031,-38.068
61.802,-40.429,-43.031,-38.069
61.802,-40.429,-43.032,-38.071
61.805,-40.432,-43.035,-38.072
61.807,-40.434,-43.037,-38.074
61.807,-40.434,-43.038,-38.075
61.808,-40.436,-43.040,-38.077
61.815,-40.443,-43.048,-38.078
61.816,-40.444,-43.050,-38.080
61.817,-40.444,-43.051,-38.081
61.818,-40.445,-43.052,-38.083
61.823,-40.451,-43.059,-38.084
61.824,-40.452,-43.060,-38.086
61.825,-40.453,-43.061,-38.087
61.834,-40.461,-43.072,-38.089
61.835,-40.462,-43.073,-38.090
61.835,-40.463,-43.074,-38.092
61.836,-40.463,-43.075,-38.093
61.837,-40.465,-43.076,-38.095
61.841,-40.469,-43.082,-38.096
61.842,-40.470,-43.083,-38.098
61.842,-40.470,-43.083,-38.099
61.845,-40.472,-43.086,-38.101
61.845,-40.473,-43.087,-38.102
61.847,-40.475,-43.089,-38.104
61.855,-40.482,-43.099,-38.105
61.855,-40.483,-43.100,-38.107
61.856,-40.484,-43.100,-38.108
61.857,-40.485,-43.102,-38.110
61.865,-40.493,-43.112,-38.111
61.865,-40.493,-43.113,-38.113
61.872,-40.500,-43.121,-38.114
61.874,-40.502,-43.124,-38.116
61.875,-40.502,-43.124,-38.117
61.876,-40.504,-43.126,-38.119
61.876,-40.504,-43.126,-38.120
61.883,-40.511,-43.135,-38.122
61.883,-40.511,-43.135,-38.123
61.891,-40.519,-43.146,-38.125
61.892,-40.519,-43.146,-38.127
61.892,-40.520,-43.147,-38.128
61.893,-40.521,-43.148,-38.130
61.893,-40.521,-43.148,-38.131
61.897,-40.525,-43.153,-38.133
61.901,-40.529,-43.158,-38.134
61.902,-40.530,-43.159,-38.136
61.903,-40.531,-43.161,-38.137
61.903,-40.531,-43.161,-38.139
61.909,-40.536,-43.168,-38.140
61.911,-40.539,-43.170,-38.142
61.913,-40.541,-43.173,-38.144
61.913,-40.541,-43.174,-38.145
61.916,-40.544,-43.177,-38.147
61.918,-40.546,-43.180,-38.148
61.920,-40.548,-43.182,-38.150
61.921,-40.549,-43.183,-38.151
61.923,-40.551,-43.186,-38.153
61.924,-40.552,-43.188,-38.155
61.926,-40.554,-43.190,-38.156
61.927,-40.555,-43.191,-38.158
61.933,-40.561,-43.200,-38.159
61.933,-40.561,-43.200,-38.161
61.934,-40.562,-43.200,-38.162
61.937,-40.566,-43.205,-38.164
61.941,-40.569,-43.209,-38.166
61.942,-40.570,-43.211,-38.167
61.943,-40.571,-43.211,-38.169
61.945,-40.574,-43.215,-38.170
61.950,-40.578,-43.220,-38.172
61.950,-40.578,-43.220,-38.173
61.953,-40.581,-43.225,-38.175
61.955,-40.583,-43.227,-38.177
61.956,-40.584,-43.228,-38.178
61.958,-40.586,-43.231,-38.180
61.958,-40.586,-43.231,-38.181
61.972,-40.600,-43.249,-38.183
61.973,-40.601,-43.250,-38.185
61.974,-40.602,-43.252,-38.186
61.975,-40.603,-43.253,-38.188
61.975,-40.603,-43.253,-38.189
61.976,-40.605,-43.255,-38.191
61.977,-40.605,-43.256,-38.193
61.978,-40.606,-43.256,-38.194
61.981,-40.609,-43.260,-38.196
61.981,-40.609,-43.260,-38.197
61.983,-40.612,-43.264,-38.199
61.985,-40.613,-43.266,-38.201
61.988,-40.616,-43.270,-38.202
61.991,-40.619,-43.273,-38.204
61.991,-40.619,-43.273,-38.206
61.995,-40.623,-43.278,-38.207
61.995,-40.623,-43.278,-38.209
61.996,-40.624,-43.280,-38.210
61.996,-40.624,-43.280,-38.212
62.000,-40.628,-43.285,-38.214
62.006,-40.634,-43.293,-38.215
62.007,-40.635,-43.294,-38.217
62.012,-40.640,-43.300,-38.219
62.017,-40.645,-43.306,-38.220
62.019,-40.648,-43.310,-38.222
62.020,-40.648,-43.310,-38.224
62.020,-40.648,-43.310,-38.225
62.023,-40.651,-43.314,-38.227
62.023,-40.651,-43.314,-38.229
62.023,-40.651,-43.314,-38.230
62.028,-40.656,-43.320,-38.232
62.029,-40.657,-43.322,-38.233
62.029,-40.657,-43.322,-38.235
62.030,-40.658,-43.323,-38.237
62.033,-40.661,-43.327,-38.238
62.034,-40.662,-43.329,-38.240
62.040,-40.668,-43.337,-38.242
62.056,-40.684,-43.356,-38.243
62.056,-40.684,-43.357,-38.245
62.056,-40.684,-43.357,-38.247
62.058,-40.687,-43.360,-38.248
62.060,-40.688,-43.362,-38.250
62.063,-40.691,-43.365,-38.252
62.064,-40.692,-43.367,-38.253
62.066,-40.694,-43.370,-38.255
62.076,-40.704,-43.383,-38.257
62.078,-40.706,-43.385,-38.259
62.078,-40.706,-43.385,-38.260
62.079,-40.707,-43.386,-38.262
62.080,-40.708,-43.388,-38.264
62.085,-40.713,-43.394,-38.265
62.085,-40.713,-43.394,-38.267
62.086,-40.714,-43.395,-38.269
62.087,-40.715,-43.397,-38.270
62.087,-40.715,-43.397,-38.272
62.088,-40.716,-43.398,-38.274
62.088,-40.716,-43.398,-38.275
62.089,-40.717,-43.399,-38.277
62.089,-40.717,-43.399,-38.279
62.091,-40.719,-43.402,-38.281
62.093,-40.721,-43.404,-38.282
62.096,-40.724,-43.408,-38.284
62.098,-40.726,-43.411,-38.286
62.099,-40.727,-43.412,-38.287
62.100,-40.728,-43.413,-38.289
62.100,-40.728,-43.414,-38.291
62.101,-40.729,-43.414,-38.293
62.102,-40.730,-43.416,-38.294
62.105,-40.733,-43.420,-38.296
62.111,-40.739,-43.427,-38.298
62.112,-40.740,-43.429,-38.300
62.113,-40.741,-43.430,-38.301
62.116,-40.744,-43.433,-38.303
62.120,-40.748,-43.439,-38.305
62.121,-40.749,-43.440,-38.307
62.121,-40.749,-43.440,-38.308
62.125,-40.752,-43.445,-38.310
62.126,-40.753,-43.446,-38.312
62.126,-40.754,-43.446,-38.313
62.127,-40.754,-43.448,-38.315
62.130,-40.757,-43.451,-38.317
62.131,-40.759,-43.453,-38.319
62.144,-40.771,-43.469,-38.321
62.144,-40.772,-43.470,-38.322
62.144,-40.772,-43.470,-38.324
62.147,-40.774,-43.473,-38.326
62.149,-40.777,-43.477,-38.328
62.151,-40.778,-43.478,-38.329
62.154,-40.781,-43.482,-38.331
62.154,-40.782,-43.483,-38.333
62.156,-40.783,-43.485,-38.335
62.157,-40.785,-43.486,-38.336
62.158,-40.785,-43.487,-38.338
62.161,-40.788,-43.491,-38.340
62.162,-40.790,-43.493,-38.342
62.168,-40.795,-43.500,-38.344
62.180,-40.807,-43.516,-38.345
62.184,-40.811,-43.521,-38.347
62.188,-40.815,-43.526,-38.349
62.188,-40.816,-43.527,-38.351
62.189,-40.817,-43.528,-38.353
62.197,-40.825,-43.538,-38.354
62.201,-40.828,-43.543,-38.356
62.204,-40.832,-43.547,-38.358
62.205,-40.832,-43.548,-38.360
62.207,-40.834,-43.550,-38.362
62.207,-40.834,-43.551,-38.363
62.211,-40.838,-43.556,-38.365
62.215,-40.842,-43.561,-38.367
62.220,-40.847,-43.567,-38.369
62.223,-40.850,-43.571,-38.371
62.234,-40.861,-43.585,-38.372
62.237,-40.864,-43.589,-38.374
62.237,-40.864,-43.589,-38.376
62.244,-40.871,-43.599,-38.378
62.246,-40.872,-43.600,-38.380
62.246,-40.873,-43.601,-38.382
62.247,-40.874,-43.602,-38.383
62.249,-40.875,-43.604,-38.385
62.249,-40.875,-43.605,-38.387
62.249,-40.876,-43.605,-38.389
62.249,-40.876,-43.605,-38.391
62.251,-40.877,-43.607,-38.393
62.251,-40.878,-43.607,-38.395
62.254,-40.880,-43.611,-38.396
62.260,-40.887,-43.619,-38.398
62.260,-40.887,-43.619,-38.400
62.273,-40.900,-43.636,-38.402
62.275,-40.901,-43.638,-38.404
62.275,-40.902,-43.639,-38.406
62.275,-40.902,-43.639,-38.408
62.278,-40.904,-43.642,-38.409
62.278,-40.905,-43.643,-38.411
62.282,-40.908,-43.647,-38.413
62.287,-40.913,-43.654,-38.415
62.288,-40.914,-43.655,-38.417
62.290,-40.916,-43.657,-38.419
62.291,-40.917,-43.659,-38.421
62.293,-40.919,-43.661,-38.423
62.293,-40.919,-43.662,-38.424
62.294,-40.920,-43.663,-38.426
62.295,-40.921,-43.664,-38.428
62.297,-40.923,-43.667,-38.430
62.300,-40.926,-43.671,-38.432
62.308,-40.934,-43.680,-38.434
62.311,-40.937,-43.684,-38.436
62.316,-40.942,-43.691,-38.438
62.319,-40.945,-43.695,-38.440
62.320,-40.946,-43.697,-38.442
62.323,-40.949,-43.700,-38.443
62.323,-40.949,-43.700,-38.445
62.324,-40.949,-43.701,-38.447
62.328,-40.954,-43.707,-38.449
62.329,-40.954,-43.708,-38.451
62.329,-40.954,-43.708,-38.453
62.332,-40.958,-43.712,-38.455
62.333,-40.958,-43.712,-38.457
62.337,-40.963,-43.719,-38.459
62.343,-40.969,-43.726,-38.461
62.349,-40.974,-43.733,-38.463
62.350,-40.975,-43.734,-38.465
62.353,-40.978,-43.738,-38.467
62.359,-40.984,-43.747,-38.469
62.360,-40.985,-43.748,-38.471
62.363,-40.988,-43.752,-38.473
62.365,-40.990,-43.754,-38.474
62.366,-40.991,-43.755,-38.476
62.366,-40.991,-43.756,-38.478
62.370,-40.995,-43.761,-38.480
62.370,-40.995,-43.761,-38.482
62.370,-40.995,-43.761,-38.484
62.371,-40.996,-43.763,-38.486
62.372,-40.997,-43.764,-38.488
62.374,-40.999,-43.767,-38.490
62.375,-41.000,-43.768,-38.492
62.380,-41.005,-43.774,-38.494
62.380,-41.005,-43.774,-38.496
62.382,-41.007,-43.777,-38.498
62.382,-41.007,-43.777,-38.500
62.384,-41.009,-43.779,-38.502
62.386,-41.010,-43.781,-38.504
62.397,-41.021,-43.796,-38.506
62.400,-41.025,-43.800,-38.508
62.403,-41.027,-43.803,-38.510
62.403,-41.027,-43.803,-38.512
62.403,-41.027,-43.803,-38.514
62.404,-41.028,-43.804,-38.516
62.406,-41.030,-43.807,-38.518
62.414,-41.038,-43.817,-38.520
62.416,-41.040,-43.820,-38.522
62.416,-41.040,-43.821,-38.524
62.419,-41.043,-43.824,-38.526
62.425,-41.049,-43.832,-38.528
62.425,-41.049,-43.832,-38.530
62.426,-41.050,-43.833,-38.532
62.426,-41.050,-43.834,-38.534
62.429,-41.053,-43.837,-38.536
62.434,-41.058,-43.844,-38.539
62.434,-41.058,-43.844,-38.541
62.434,-41.058,-43.844,-38.543
62.436,-41.060,-43.846,-38.545
62.443,-41.066,-43.855,-38.547
62.444,-41.067,-43.856,-38.549
62.446,-41.070,-43.859,-38.551
62.451,-41.074,-43.865,-38.553
62.456,-41.079,-43.872,-38.555
62.457,-41.080,-43.873,-38.557
62.459,-41.082,-43.876,-38.559
62.460,-41.083,-43.877,-38.561
62.463,-41.086,-43.881,-38.563
62.468,-41.091,-43.887,-38.565
62.471,-41.094,-43.891,-38.567
62.471,-41.094,-43.892,-38.570
62.472,-41.095,-43.893,-38.572
62.473,-41.095,-43.893,-38.574
62.478,-41.101,-43.900,-38.576
62.481,-41.104,-43.904,-38.578
62.482,-41.104,-43.905,-38.580
62.483,-41.105,-43.906,-38.582
62.484,-41.107,-43.909,-38.584
62.485,-41.107,-43.909,-38.586
62.486,-41.109,-43.911,-38.588
62.486,-41.109,-43.911,-38.591
62.487,-41.109,-43.912,-38.593
62.493,-41.115,-43.919,-38.595
62.495,-41.117,-43.922,-38.597
62.497,-41.119,-43.925,-38.599
62.498,-41.120,-43.926,-38.601
62.499,-41.121,-43.927,-38.603
62.501,-41.123,-43.929,-38.606
62.502,-41.124,-43.931,-38.608
62.506,-41.128,-43.937,-38.610
62.510,-41.132,-43.942,-38.612
62.511,-41.133,-43.943,-38.614
62.512,-41.134,-43.944,-38.616
62.512,-41.134,-43.945,-38.618
62.516,-41.138,-43.949,-38.621
62.524,-41.145,-43.959,-38.623
62.528,-41.150,-43.965,-38.625
62.532,-41.153,-43.970,-38.627
62.535,-41.156,-43.974,-38.629
62.538,-41.159,-43.978,-38.631
62.542,-41.163,-43.983,-38.634
62.551,-41.172,-43.995,-38.636
62.555,-41.176,-44.000,-38.638
62.558,-41.178,-44.004,-38.640
62.559,-41.180,-44.005,-38.642
62.565,-41.186,-44.013,-38.645
62.571,-41.191,-44.020,-38.647
62.573,-41.193,-44.022,-38.649
62.574,-41.194,-44.024,-38.651
62.577,-41.197,-44.028,-38.653
62.577,-41.197,-44.028,-38.656
62.577,-41.197,-44.029,-38.658
62.581,-41.201,-44.033,-38.660
62.584,-41.204,-44.038,-38.662
62.585,-41.205,-44.039,-38.665
62.588,-41.207,-44.042,-38.667
62.592,-41.211,-44.047,-38.669
62.596,-41.216,-44.053,-38.671
62.597,-41.217,-44.054,-38.674
62.601,-41.220,-44.059,-38.676
62.602,-41.221,-44.061,-38.678
62.621,-41.240,-44.085,-38.680
62.630,-41.249,-44.097,-38.683
62.632,-41.251,-44.100,-38.685
62.637,-41.255,-44.106,-38.687
62.639,-41.257,-44.108,-38.689
62.645,-41.263,-44.117,-38.692
62.649,-41.267,-44.121,-38.694
62.651,-41.269,-44.124,-38.696
62.652,-41.270,-44.126,-38.699
62.654,-41.271,-44.127,-38.701
62.661,-41.278,-44.136,-38.703
62.662,-41.279,-44.138,-38.705
62.665,-41.282,-44.142,-38.708
62.667,-41.284,-44.145,-38.710
62.671,-41.288,-44.150,-38.712
62.676,-41.292,-44.156,-38.715
62.678,-41.295,-44.159,-38.717
62.678,-41.295,-44.160,-38.719
62.681,-41.298,-44.163,-38.722
62.682,-41.298,-44.164,-38.724
62.689,-41.305,-44.173,-38.726
62.692,-41.308,-44.176,-38.729
62.703,-41.319,-44.191,-38.731
62.703,-41.319,-44.191,-38.733
62.704,-41.320,-44.192,-38.736
62.705,-41.320,-44.193,-38.738
62.708,-41.324,-44.198,-38.740
62.708,-41.324,-44.198,-38.743
62.713,-41.328,-44.204,-38.745
62.718,-41.333,-44.210,-38.747
62.718,-41.333,-44.211,-38.750
62.720,-41.335,-44.213,-38.752
62.720,-41.335,-44.213,-38.754
62.721,-41.336,-44.214,-38.757
62.721,-41.336,-44.215,-38.759
62.723,-41.338,-44.217,-38.762
62.724,-41.339,-44.219,-38.764
62.728,-41.342,-44.223,-38.766
62.730,-41.345,-44.227,-38.769
62.732,-41.346,-44.228,-38.771
62.736,-41.350,-44.234,-38.774
62.739,-41.354,-44.238,-38.776
62.741,-41.355,-44.240,-38.778
62.745,-41.359,-44.245,-38.781
62.747,-41.361,-44.249,-38.783
62.754,-41.368,-44.258,-38.786
62.757,-41.371,-44.262,-38.788
62.757,-41.371,-44.262,-38.791
62.761,-41.374,-44.266,-38.793
62.762,-41.375,-44.267,-38.795
62.767,-41.380,-44.274,-38.798
