score,lg_sf_pred,lg_sf_heur,lg_sf_real
4571.381,-30.903,-35.085,-30.886
4572.856,-30.909,-35.105,-30.889
4573.499,-30.911,-35.114,-30.891
4574.389,-30.914,-35.126,-30.894
4575.416,-30.918,-35.141,-30.897
4575.888,-30.920,-35.147,-30.899
4576.421,-30.922,-35.154,-30.902
4577.136,-30.925,-35.164,-30.905
4577.186,-30.925,-35.165,-30.907
4577.804,-30.927,-35.174,-30.910
4579.293,-30.933,-35.194,-30.913
4579.745,-30.935,-35.201,-30.915
4580.105,-30.936,-35.206,-30.918
4580.128,-30.936,-35.206,-30.921
4580.519,-30.937,-35.211,-30.923
4581.144,-30.940,-35.220,-30.926
4582.789,-30.946,-35.243,-30.929
4583.285,-30.948,-35.250,-30.931
4586.924,-30.961,-35.300,-30.934
4587.590,-30.964,-35.310,-30.937
4587.935,-30.965,-35.315,-30.939
4588.449,-30.967,-35.322,-30.942
4588.695,-30.968,-35.325,-30.945
4589.280,-30.970,-35.333,-30.947
4589.872,-30.972,-35.342,-30.950
4591.942,-30.980,-35.370,-30.953
4592.531,-30.982,-35.379,-30.956
4592.657,-30.982,-35.380,-30.958
4593.042,-30.984,-35.386,-30.961
4593.578,-30.986,-35.393,-30.964
4593.650,-30.986,-35.394,-30.967
4593.728,-30.986,-35.395,-30.969
4594.019,-30.987,-35.399,-30.972
4594.456,-30.989,-35.405,-30.975
4594.871,-30.990,-35.411,-30.978
4596.221,-30.995,-35.430,-30.980
4598.779,-31.004,-35.466,-30.983
4599.087,-31.006,-35.470,-30.986
4601.268,-31.013,-35.500,-30.989
4601.740,-31.015,-35.507,-30.992
4603.341,-31.021,-35.529,-30.994
4603.385,-31.021,-35.530,-30.997
4603.470,-31.021,-35.531,-31.000
4603.587,-31.022,-35.533,-31.003
4603.848,-31.023,-35.536,-31.006
4605.028,-31.027,-35.553,-31.008
4608.711,-31.040,-35.604,-31.011
4609.959,-31.044,-35.622,-31.014
4610.275,-31.045,-35.626,-31.017
4610.854,-31.047,-35.634,-31.020
4612.448,-31.053,-35.657,-31.023
4614.401,-31.060,-35.684,-31.026
4614.853,-31.061,-35.690,-31.028
4615.115,-31.062,-35.694,-31.031
4615.577,-31.064,-35.700,-31.034
4616.078,-31.066,-35.707,-31.037
4619.851,-31.079,-35.760,-31.040
4625.010,-31.097,-35.833,-31.043
4626.267,-31.101,-35.850,-31.046
4627.376,-31.105,-35.866,-31.049
4627.754,-31.106,-35.871,-31.052
4628.639,-31.109,-35.884,-31.055
4632.580,-31.122,-35.939,-31.057
4634.942,-31.130,-35.972,-31.060
4635.413,-31.132,-35.979,-31.063
4635.608,-31.133,-35.981,-31.066
4635.667,-31.133,-35.982,-31.069
4635.741,-31.133,-35.983,-31.072
4635.887,-31.134,-35.985,-31.075
4637.716,-31.140,-36.011,-31.078
4638.908,-31.144,-36.028,-31.081
4639.240,-31.145,-36.033,-31.084
4640.270,-31.148,-36.047,-31.087
4641.231,-31.152,-36.061,-31.090
4641.755,-31.153,-36.068,-31.093
4643.227,-31.158,-36.089,-31.096
4643.481,-31.159,-36.092,-31.099
4643.600,-31.159,-36.094,-31.102
4645.335,-31.165,-36.118,-31.105
4648.275,-31.175,-36.160,-31.108
4648.514,-31.176,-36.163,-31.111
4651.407,-31.185,-36.204,-31.114
4652.353,-31.188,-36.217,-31.117
4655.551,-31.199,-36.262,-31.120
4658.377,-31.208,-36.302,-31.123
4659.270,-31.211,-36.315,-31.127
4660.152,-31.214,-36.327,-31.130
4662.011,-31.220,-36.354,-31.133
4663.183,-31.224,-36.370,-31.136
4663.202,-31.224,-36.370,-31.139
4664.107,-31.226,-36.383,-31.142
4667.149,-31.236,-36.426,-31.145
4668.738,-31.241,-36.449,-31.148
4669.520,-31.244,-36.460,-31.151
4671.157,-31.249,-36.483,-31.155
4671.792,-31.251,-36.492,-31.158
4672.661,-31.254,-36.504,-31.161
4672.758,-31.254,-36.506,-31.164
4672.831,-31.254,-36.507,-31.167
4672.994,-31.255,-36.509,-31.170
4673.250,-31.256,-36.513,-31.173
4674.125,-31.258,-36.525,-31.177
4674.826,-31.261,-36.535,-31.180
4674.881,-31.261,-36.536,-31.183
4675.682,-31.263,-36.547,-31.186
4677.736,-31.270,-36.576,-31.189
4677.806,-31.270,-36.577,-31.193
4681.103,-31.280,-36.624,-31.196
4682.318,-31.284,-36.641,-31.199
4683.030,-31.287,-36.651,-31.202
4685.197,-31.293,-36.682,-31.206
4686.116,-31.296,-36.695,-31.209
4686.951,-31.299,-36.707,-31.212
4687.510,-31.300,-36.715,-31.215
4687.705,-31.301,-36.718,-31.219
4688.204,-31.303,-36.725,-31.222
4688.270,-31.303,-36.726,-31.225
4693.318,-31.318,-36.798,-31.229
4699.356,-31.337,-36.884,-31.232
4700.730,-31.341,-36.903,-31.235
4702.053,-31.345,-36.922,-31.238
4703.629,-31.350,-36.944,-31.242
4704.506,-31.353,-36.957,-31.245
4704.801,-31.354,-36.961,-31.248
4704.867,-31.354,-36.962,-31.252
4705.271,-31.355,-36.968,-31.255
4705.775,-31.357,-36.975,-31.259
4705.849,-31.357,-36.976,-31.262
4707.467,-31.362,-36.999,-31.265
4707.507,-31.362,-37.000,-31.269
4709.000,-31.366,-37.021,-31.272
4709.229,-31.367,-37.024,-31.275
4710.245,-31.370,-37.039,-31.279
4715.628,-31.386,-37.116,-31.282
4716.538,-31.389,-37.129,-31.286
4716.930,-31.390,-37.134,-31.289
4719.166,-31.397,-37.166,-31.293
4720.076,-31.400,-37.179,-31.296
4720.357,-31.400,-37.183,-31.300
4720.460,-31.401,-37.185,-31.303
4720.529,-31.401,-37.186,-31.307
4721.458,-31.404,-37.199,-31.310
4722.697,-31.407,-37.217,-31.313
4723.047,-31.408,-37.222,-31.317
4723.184,-31.409,-37.224,-31.321
4724.571,-31.413,-37.244,-31.324
4726.150,-31.418,-37.266,-31.328
4727.173,-31.421,-37.281,-31.331
4727.347,-31.421,-37.283,-31.335
4728.799,-31.425,-37.304,-31.338
4729.523,-31.427,-37.315,-31.342
4732.611,-31.437,-37.359,-31.345
4733.585,-31.439,-37.373,-31.349
4733.779,-31.440,-37.376,-31.353
4734.248,-31.441,-37.382,-31.356
4734.463,-31.442,-37.385,-31.360
4734.478,-31.442,-37.386,-31.363
4735.665,-31.446,-37.403,-31.367
4736.951,-31.449,-37.421,-31.371
4740.816,-31.461,-37.477,-31.374
4743.651,-31.469,-37.517,-31.378
4746.908,-31.478,-37.564,-31.382
4750.737,-31.489,-37.619,-31.385
4751.781,-31.492,-37.634,-31.389
4751.861,-31.492,-37.635,-31.393
4754.642,-31.500,-37.675,-31.396
4755.004,-31.501,-37.681,-31.400
4755.007,-31.501,-37.681,-31.404
4755.510,-31.503,-37.688,-31.408
4755.517,-31.503,-37.688,-31.411
4758.013,-31.510,-37.724,-31.415
4758.940,-31.513,-37.737,-31.419
4759.595,-31.515,-37.747,-31.423
4766.057,-31.533,-37.840,-31.426
4766.262,-31.533,-37.843,-31.430
4768.904,-31.541,-37.881,-31.434
4769.292,-31.542,-37.887,-31.438
4769.651,-31.543,-37.892,-31.442
4770.432,-31.545,-37.903,-31.445
4770.433,-31.545,-37.903,-31.449
4773.020,-31.553,-37.941,-31.453
4774.580,-31.557,-37.963,-31.457
4778.348,-31.567,-38.018,-31.461
4780.938,-31.575,-38.055,-31.465
4782.420,-31.579,-38.077,-31.469
4782.698,-31.580,-38.081,-31.473
4784.155,-31.584,-38.102,-31.476
4786.848,-31.591,-38.141,-31.480
4787.910,-31.594,-38.156,-31.484
4792.007,-31.605,-38.216,-31.488
4793.316,-31.609,-38.235,-31.492
4796.782,-31.619,-38.285,-31.496
4799.510,-31.626,-38.325,-31.500
4800.191,-31.628,-38.335,-31.504
4800.350,-31.628,-38.337,-31.508
4801.135,-31.631,-38.348,-31.512
4801.322,-31.631,-38.351,-31.516
4802.269,-31.634,-38.365,-31.520
4803.578,-31.637,-38.384,-31.524
4803.835,-31.638,-38.388,-31.528
4805.139,-31.641,-38.406,-31.532
4805.504,-31.642,-38.412,-31.536
4810.712,-31.657,-38.488,-31.541
4811.260,-31.658,-38.496,-31.545
4812.052,-31.660,-38.507,-31.549
4813.593,-31.664,-38.530,-31.553
4816.914,-31.673,-38.578,-31.557
4818.405,-31.678,-38.600,-31.561
4821.510,-31.686,-38.645,-31.565
4821.987,-31.687,-38.652,-31.570
4825.059,-31.695,-38.697,-31.574
4829.935,-31.709,-38.768,-31.578
4830.336,-31.710,-38.774,-31.582
4835.412,-31.723,-38.848,-31.586
4839.437,-31.734,-38.907,-31.591
4839.669,-31.734,-38.911,-31.595
4840.791,-31.737,-38.927,-31.599
4842.048,-31.741,-38.946,-31.603
4842.641,-31.742,-38.954,-31.608
4847.728,-31.756,-39.029,-31.612
4848.534,-31.758,-39.041,-31.616
4848.651,-31.758,-39.042,-31.621
4849.652,-31.761,-39.057,-31.625
4851.139,-31.765,-39.079,-31.629
4852.271,-31.768,-39.096,-31.634
4853.372,-31.771,-39.112,-31.638
4853.648,-31.771,-39.116,-31.642
4860.098,-31.788,-39.211,-31.647
4861.198,-31.791,-39.227,-31.651
4863.079,-31.796,-39.255,-31.656
4864.016,-31.799,-39.268,-31.660
4864.811,-31.801,-39.280,-31.665
4866.470,-31.805,-39.304,-31.669
4866.505,-31.805,-39.305,-31.674
4870.124,-31.815,-39.358,-31.678
4870.779,-31.816,-39.368,-31.683
4870.851,-31.816,-39.369,-31.687
4872.891,-31.822,-39.399,-31.692
4875.265,-31.828,-39.434,-31.696
4876.665,-31.832,-39.455,-31.701
4878.734,-31.837,-39.485,-31.705
4878.755,-31.837,-39.486,-31.710
4879.395,-31.839,-39.495,-31.715
4880.126,-31.841,-39.506,-31.719
4880.724,-31.842,-39.515,-31.724
4881.028,-31.843,-39.519,-31.729
4883.338,-31.849,-39.553,-31.733
4886.270,-31.856,-39.597,-31.738
4888.758,-31.863,-39.633,-31.743
4889.696,-31.865,-39.647,-31.747
4892.314,-31.872,-39.686,-31.752
4893.186,-31.874,-39.699,-31.757
4894.340,-31.877,-39.716,-31.762
4895.491,-31.880,-39.733,-31.766
4895.940,-31.881,-39.740,-31.771
4898.395,-31.888,-39.776,-31.776
4899.590,-31.891,-39.794,-31.781
4900.770,-31.894,-39.811,-31.786
4902.325,-31.898,-39.834,-31.791
4902.684,-31.899,-39.840,-31.795
4907.758,-31.911,-39.915,-31.800
4908.042,-31.912,-39.919,-31.805
4908.700,-31.914,-39.929,-31.810
4909.627,-31.916,-39.943,-31.815
4910.407,-31.918,-39.954,-31.820
4911.485,-31.921,-39.970,-31.825
4911.908,-31.922,-39.977,-31.830
4912.566,-31.924,-39.987,-31.835
4913.091,-31.925,-39.994,-31.840
4913.124,-31.925,-39.995,-31.845
4916.480,-31.934,-40.045,-31.850
4919.027,-31.940,-40.083,-31.855
4921.237,-31.946,-40.116,-31.860
4928.763,-31.965,-40.228,-31.866
4930.777,-31.970,-40.258,-31.871
4938.929,-31.990,-40.379,-31.876
4939.061,-31.991,-40.381,-31.881
4939.766,-31.992,-40.392,-31.886
4940.359,-31.994,-40.401,-31.891
4940.618,-31.994,-40.405,-31.897
4941.342,-31.996,-40.415,-31.902
4941.769,-31.997,-40.422,-31.907
4945.968,-32.008,-40.485,-31.913
4947.903,-32.013,-40.514,-31.918
4951.744,-32.022,-40.571,-31.923
4955.093,-32.031,-40.621,-31.929
4955.446,-32.031,-40.627,-31.934
4957.138,-32.036,-40.652,-31.939
4963.551,-32.052,-40.748,-31.945
4969.312,-32.066,-40.835,-31.950
4969.650,-32.067,-40.840,-31.956
4970.051,-32.068,-40.846,-31.961
4972.344,-32.073,-40.880,-31.967
4974.822,-32.079,-40.918,-31.972
4974.917,-32.080,-40.919,-31.978
4977.098,-32.085,-40.952,-31.983
4977.254,-32.085,-40.954,-31.989
4978.663,-32.089,-40.975,-31.994
4979.372,-32.091,-40.986,-32.000
4981.689,-32.096,-41.021,-32.006
4983.873,-32.102,-41.054,-32.011
4984.817,-32.104,-41.068,-32.017
4987.207,-32.110,-41.104,-32.023
4987.228,-32.110,-41.104,-32.028
4996.828,-32.134,-41.249,-32.034
4998.607,-32.138,-41.276,-32.040
4999.986,-32.141,-41.297,-32.046
5006.981,-32.158,-41.403,-32.052
5007.601,-32.160,-41.412,-32.057
5013.315,-32.174,-41.499,-32.063
5014.217,-32.176,-41.513,-32.069
5014.250,-32.176,-41.513,-32.075
5015.543,-32.179,-41.533,-32.081
5017.353,-32.183,-41.560,-32.087
5018.640,-32.187,-41.580,-32.093
5018.795,-32.187,-41.582,-32.099
5019.163,-32.188,-41.588,-32.105
5023.352,-32.198,-41.651,-32.111
5027.518,-32.208,-41.714,-32.117
5031.969,-32.219,-41.782,-32.123
5033.009,-32.221,-41.798,-32.130
5033.502,-32.223,-41.805,-32.136
5036.872,-32.231,-41.857,-32.142
5039.338,-32.237,-41.894,-32.148
5043.641,-32.247,-41.960,-32.155
5049.296,-32.261,-42.046,-32.161
5053.193,-32.270,-42.106,-32.167
5056.632,-32.278,-42.158,-32.173
5056.662,-32.278,-42.159,-32.180
5059.041,-32.284,-42.195,-32.186
5066.143,-32.301,-42.304,-32.193
5069.972,-32.310,-42.362,-32.199
5071.695,-32.314,-42.389,-32.206
5072.673,-32.316,-42.404,-32.212
5074.732,-32.321,-42.435,-32.219
5081.594,-32.338,-42.541,-32.225
5085.507,-32.347,-42.601,-32.232
5088.741,-32.354,-42.650,-32.238
5090.162,-32.358,-42.672,-32.245
5091.656,-32.361,-42.695,-32.252
5096.531,-32.373,-42.770,-32.259
5096.609,-32.373,-42.772,-32.265
5104.578,-32.392,-42.894,-32.272
5105.565,-32.394,-42.910,-32.279
5114.316,-32.415,-43.045,-32.286
5120.533,-32.429,-43.141,-32.293
5120.740,-32.430,-43.144,-32.300
5134.954,-32.463,-43.364,-32.307
5136.041,-32.466,-43.381,-32.313
5138.825,-32.472,-43.424,-32.321
5139.478,-32.474,-43.434,-32.328
5143.939,-32.484,-43.504,-32.335
5147.144,-32.492,-43.554,-32.342
5147.233,-32.492,-43.555,-32.349
5147.676,-32.493,-43.562,-32.356
5148.471,-32.495,-43.574,-32.363
5149.440,-32.497,-43.589,-32.371
5151.573,-32.502,-43.622,-32.378
5151.575,-32.502,-43.623,-32.385
5153.264,-32.506,-43.649,-32.393
5157.721,-32.516,-43.718,-32.400
5163.353,-32.529,-43.806,-32.408
5167.399,-32.538,-43.869,-32.415
5170.415,-32.545,-43.916,-32.423
5170.929,-32.547,-43.924,-32.430
5174.068,-32.554,-43.973,-32.438
5176.593,-32.560,-44.013,-32.445
5176.736,-32.560,-44.015,-32.453
5177.544,-32.562,-44.028,-32.461
5181.127,-32.570,-44.084,-32.469
5181.299,-32.571,-44.086,-32.476
5182.658,-32.574,-44.108,-32.484
5183.503,-32.576,-44.121,-32.492
5187.555,-32.585,-44.184,-32.500
5187.594,-32.585,-44.185,-32.508
5190.732,-32.592,-44.234,-32.516
5193.761,-32.599,-44.282,-32.524
5199.106,-32.612,-44.365,-32.532
5201.154,-32.616,-44.398,-32.541
5204.922,-32.625,-44.457,-32.549
5208.144,-32.632,-44.507,-32.557
5211.046,-32.639,-44.553,-32.565
5220.401,-32.660,-44.700,-32.574
5221.919,-32.664,-44.724,-32.582
5222.871,-32.666,-44.739,-32.591
5225.050,-32.671,-44.774,-32.599
5226.663,-32.675,-44.799,-32.608
5231.936,-32.687,-44.882,-32.616
5235.768,-32.695,-44.943,-32.625
5236.753,-32.698,-44.959,-32.634
5240.342,-32.706,-45.015,-32.642
5244.968,-32.716,-45.089,-32.651
5250.526,-32.729,-45.177,-32.660
5253.793,-32.736,-45.228,-32.669
5254.735,-32.738,-45.243,-32.678
5254.839,-32.739,-45.245,-32.687
5258.660,-32.747,-45.306,-32.696
5261.038,-32.753,-45.343,-32.705
5266.054,-32.764,-45.423,-32.715
5267.379,-32.767,-45.444,-32.724
5267.865,-32.768,-45.452,-32.733
5268.624,-32.770,-45.464,-32.743
5274.591,-32.783,-45.559,-32.752
5276.728,-32.788,-45.593,-32.762
5280.287,-32.796,-45.650,-32.771
5288.173,-32.814,-45.775,-32.781
5296.415,-32.832,-45.907,-32.791
5296.626,-32.833,-45.910,-32.800
5298.705,-32.837,-45.944,-32.810
5302.194,-32.845,-46.000,-32.820
5306.008,-32.854,-46.061,-32.830
5313.254,-32.870,-46.177,-32.840
5313.804,-32.871,-46.185,-32.850
5314.247,-32.872,-46.193,-32.860
5316.523,-32.877,-46.229,-32.871
5328.843,-32.905,-46.427,-32.881
5331.739,-32.911,-46.474,-32.891
5332.298,-32.912,-46.483,-32.902
5332.955,-32.914,-46.493,-32.913
5340.546,-32.931,-46.615,-32.923
5360.559,-32.975,-46.938,-32.934
5361.487,-32.977,-46.953,-32.945
5361.592,-32.977,-46.955,-32.956
5368.584,-32.993,-47.068,-32.967
5370.405,-32.997,-47.098,-32.978
5371.487,-32.999,-47.115,-32.989
5387.791,-33.035,-47.380,-33.000
5390.493,-33.041,-47.424,-33.011
5398.074,-33.057,-47.547,-33.023
5414.626,-33.094,-47.817,-33.034
5418.651,-33.102,-47.883,-33.046
5422.221,-33.110,-47.941,-33.057
5423.474,-33.113,-47.962,-33.069
5425.045,-33.116,-47.987,-33.081
5426.732,-33.120,-48.015,-33.093
5427.741,-33.122,-48.031,-33.105
5428.644,-33.124,-48.046,-33.117
5433.637,-33.135,-48.128,-33.130
5435.007,-33.138,-48.150,-33.142
5439.413,-33.148,-48.223,-33.155
5451.940,-33.175,-48.428,-33.167
5455.441,-33.182,-48.486,-33.180
5455.537,-33.183,-48.488,-33.193
5460.679,-33.194,-48.572,-33.206
5467.745,-33.209,-48.689,-33.219
5493.529,-33.264,-49.115,-33.232
5497.023,-33.272,-49.172,-33.245
5506.101,-33.291,-49.323,-33.259
5506.849,-33.293,-49.335,-33.272
5520.743,-33.323,-49.566,-33.286
5529.705,-33.342,-49.716,-33.300
5541.713,-33.367,-49.916,-33.313
5561.172,-33.409,-50.242,-33.328
5562.660,-33.412,-50.266,-33.342
5569.319,-33.426,-50.378,-33.356
5570.976,-33.429,-50.406,-33.371
5572.896,-33.433,-50.438,-33.385
5584.391,-33.458,-50.631,-33.400
5585.962,-33.461,-50.658,-33.415
5593.490,-33.477,-50.785,-33.430
5594.635,-33.479,-50.804,-33.445
5597.766,-33.486,-50.857,-33.461
5599.027,-33.489,-50.878,-33.476
5604.755,-33.501,-50.975,-33.492
5609.557,-33.511,-51.056,-33.508
5616.441,-33.525,-51.172,-33.524
5621.604,-33.536,-51.260,-33.541
5635.051,-33.564,-51.488,-33.557
5644.233,-33.583,-51.644,-33.574
5645.105,-33.585,-51.658,-33.591
5665.164,-33.627,-52.000,-33.608
5670.409,-33.638,-52.090,-33.625
5681.127,-33.660,-52.273,-33.642
5686.215,-33.670,-52.360,-33.660
5686.354,-33.671,-52.362,-33.678
5696.239,-33.691,-52.532,-33.696
5698.748,-33.696,-52.575,-33.715
5714.934,-33.730,-52.853,-33.733
5719.535,-33.739,-52.932,-33.752
5737.451,-33.776,-53.241,-33.771
5744.138,-33.789,-53.357,-33.791
5746.044,-33.793,-53.390,-33.810
5759.149,-33.820,-53.617,-33.830
5789.607,-33.882,-54.146,-33.850
5790.633,-33.884,-54.164,-33.871
5790.638,-33.884,-54.164,-33.891
5815.707,-33.935,-54.602,-33.913
5835.370,-33.974,-54.947,-33.934
5857.059,-34.018,-55.328,-33.956
5886.886,-34.078,-55.855,-33.978
5912.797,-34.129,-56.315,-34.000
5925.319,-34.154,-56.538,-34.023
5931.336,-34.166,-56.645,-34.046
5944.080,-34.191,-56.873,-34.069
5946.554,-34.196,-56.917,-34.093
5961.283,-34.225,-57.181,-34.117
5967.396,-34.237,-57.291,-34.142
5969.022,-34.240,-57.320,-34.167
5972.035,-34.246,-57.374,-34.193
5972.921,-34.248,-57.390,-34.219
5979.032,-34.260,-57.500,-34.245
5997.055,-34.295,-57.824,-34.272
5997.633,-34.296,-57.835,-34.300
5998.440,-34.298,-57.849,-34.328
6011.019,-34.322,-58.076,-34.356
6035.790,-34.370,-58.525,-34.385
6084.321,-34.464,-59.409,-34.415
6094.519,-34.484,-59.596,-34.445
6095.574,-34.486,-59.615,-34.476
6110.921,-34.515,-59.897,-34.508
6139.563,-34.570,-60.424,-34.541
6163.039,-34.615,-60.858,-34.574
6174.835,-34.637,-61.077,-34.608
6184.598,-34.656,-61.258,-34.642
6203.569,-34.692,-61.611,-34.678
6207.089,-34.698,-61.677,-34.715
6231.074,-34.743,-62.125,-34.752
6254.198,-34.787,-62.559,-34.791
6271.607,-34.819,-62.886,-34.830
6306.634,-34.885,-63.548,-34.871
6349.557,-34.964,-64.364,-34.913
6397.143,-35.052,-65.275,-34.956
6433.168,-35.117,-65.968,-35.000
6468.376,-35.181,-66.650,-35.046
6471.754,-35.187,-66.716,-35.093
6529.709,-35.292,-67.847,-35.142
6537.191,-35.305,-67.993,-35.193
6562.583,-35.351,-68.493,-35.245
6595.907,-35.410,-69.151,-35.300
6597.549,-35.413,-69.183,-35.356
6690.545,-35.577,-71.037,-35.415
6790.877,-35.752,-73.065,-35.476
6806.433,-35.778,-73.382,-35.541
6890.131,-35.922,-75.101,-35.608
6896.973,-35.934,-75.242,-35.678
6919.716,-35.972,-75.713,-35.752
7106.237,-36.285,-79.634,-35.830
7128.773,-36.322,-80.114,-35.913
7161.957,-36.377,-80.825,-36.000
7212.063,-36.459,-81.903,-36.093
7259.856,-36.537,-82.939,-36.193
7300.851,-36.603,-83.833,-36.300
7350.931,-36.684,-84.932,-36.415
7398.138,-36.759,-85.974,-36.541
7464.323,-36.864,-87.447,-36.678
7468.291,-36.870,-87.535,-36.830
7592.832,-37.066,-90.343,-37.000
7616.367,-37.102,-90.878,-37.193
7771.265,-37.341,-94.444,-37.415
8117.289,-37.858,-102.665,-37.678
8288.638,-38.107,-106.867,-38.000
8649.520,-38.617,-116.000,-38.415
9562.298,-39.829,-140.813,-39.000
10146.447,-40.554,-157.984,-40.000
